GMDR000000,What Greek medical root comes from the Greek **νᾶνος (nânos)> dwarf**?,nan(o)-> nano- (meaning **dwarf> small**)
GMDR000252,What Greek medical root comes from the Greek **θρόμβος (thrómbos)> lump> piece> clot of blood**?,thromb(o)-> thrombo- (meaning **of or relating to a blood clot> clotting of blood**)
GMDR000253,What does the Greek medical root **thromb(o)-** mean?,of or relating to a blood clot> clotting of blood
GMDR000254,What Greek medical root comes from the Greek **θῡμός (thūmós)> spirit> soul; courage; breath> mind> emotions**?,thym- (meaning **emotions**)
GMDR000255,What does the Greek medical root **thym-** mean?,emotions
GMDR000256,What Greek medical root comes from the Greek **θῠρεός (thureós)> large oblong shield; + εἶδος (eîdos)> a form or shape**?,thyr(o)-> thyro- (meaning **thyroid**)
GMDR000257,What does the Greek medical root **thyr(o)-** mean?,thyroid
GMDR000258,What Greek medical root comes from the Greek **-τῐκός (-tikós)> adjective-forming suffix denoting: relating to> able to> suited to**?,-tic (meaning **pertaining to**)
GMDR000259,What does the Greek medical root **-tic** mean?,pertaining to
GMDR000260,What Greek medical root comes from the Greek **-πεπτός (-peptós)> adjective-forming suffix denoting: bound to> relating to> able to> suited to**?,-tide (meaning **bound to> forming a noun from an adjective by dropping -ic and adding -tide.**)
GMDR000261,What does the Greek medical root **-tide** mean?,bound to> forming a noun from an adjective by dropping -ic and adding -tide.
GMDR000262,What Greek medical root comes from the Greek **τόκος (tókos)**?,toco- (meaning **childbirth**)
GMDR000263,What does the Greek medical root **toco-** mean?,childbirth
GMDR000264,What Greek medical root comes from the Greek **τομή (tomḗ)> intersection**?,-tome (meaning **cutting instrument**)
GMDR000265,What does the Greek medical root **-tome** mean?,cutting instrument
GMDR000266,What Greek medical root comes from the Greek **τομία (-tomía)**?,-tomy (meaning **act of cutting; incising> incision**)
GMDR000267,What does the Greek medical root **-tomy** mean?,act of cutting; incising> incision
GMDR000268,What Greek medical root comes from the Greek **τόνος (tónos)> rope> cord; tension**?,ton- (meaning **tone> tension> pressure**)
GMDR000269,What does the Greek medical root **ton-** mean?,tone> tension> pressure
GMDR000270,What Greek medical root comes from the Greek **-τονία (-tonía)**?,-tony (meaning **tension**)
GMDR000271,What does the Greek medical root **-tony** mean?,tension
GMDR000272,What Greek medical root comes from the Greek **τόπος (tópos)**?,top(o)-> topo- (meaning **place> topical**)
GMDR000273,What does the Greek medical root **top(o)-** mean?,place> topical
GMDR000274,What Greek medical root comes from the Greek **τοξικόν (toxikón)**?,tox(i)-> tox(o)-> toxic(o)-> toxi- (meaning **toxin> poison**)
GMDR000275,What does the Greek medical root **tox(i)-> tox(o)-> toxic(o)-** mean?,toxin> poison
GMDR000276,What Greek medical root comes from the Greek **τραχεῖα (trakheîa)> windpipe**?,trache(a)-> trachea- (meaning **trachea**)
GMDR000277,What does the Greek medical root **trache(a)-** mean?,trachea
GMDR000278,What Greek medical root comes from the Greek **τρᾰ́χηλος (trákhēlos)> neck**?,trachel(o)-> trachelo- (meaning **of or pertaining to the neck**)
GMDR000279,What does the Greek medical root **trachel(o)-** mean?,of or pertaining to the neck
GMDR000280,What Greek medical root comes from the Greek **θρῐ́ξ (thríx)> hair**?,trich(i)-> trichia> trich(o)-> trichi- (meaning **of or pertaining to hair> hair-like structure**)
GMDR000281,What does the Greek medical root **trich(i)-> trichia> trich(o)-** mean?,of or pertaining to hair> hair-like structure
GMDR000282,What Greek medical root comes from the Greek **τρῖψις (trípsis)> rubbing> friction**?,-tripsy (meaning **crushing**)
GMDR000283,What does the Greek medical root **-tripsy** mean?,crushing
GMDR000284,What Greek medical root comes from the Greek **τρόπος (trópos)> a turn> way> manner> style**?,-trop (meaning **turned toward> with an orientation toward> having an affinity for> affecting**)
GMDR000285,What does the Greek medical root **-trop** mean?,turned toward> with an orientation toward> having an affinity for> affecting
GMDR000286,What Greek medical root comes from the Greek **τροφή (trophḗ)> food> nourishment**?,-trophy (meaning **nourishment> development**)
GMDR000287,What does the Greek medical root **-trophy** mean?,nourishment> development
GMDR000288,What Greek medical root comes from the Greek **τῠ́μπᾰνον (túmpanon)> drum> eardrum**?,tympan(o)-> tympano- (meaning **eardrum**)
GMDR000289,What does the Greek medical root **tympan(o)-** mean?,eardrum
GMDR000290,What Greek medical root comes from the Greek **οὐρέω/οὐρεῖν (ouréō/oureîn); οὖρον (oûron)> urine**?,ur- (meaning **of or pertaining to urine> the urinary system**)
GMDR000291,What does the Greek medical root **ur-** mean?,of or pertaining to urine> the urinary system
GMDR000292,What Greek medical root comes from the Greek **ξᾰνθός (xanthós)> yellow**?,xanth(o)-> xantho- (meaning **having a yellow color> especially an abnormally yellow color**)
GMDR000293,What does the Greek medical root **xanth(o)-** mean?,having a yellow color> especially an abnormally yellow color
GMDR000294,What Greek medical root comes from the Greek **ξένος (xénos)> foreign> stranger**?,xen(o)-> xeno- (meaning **foreign> different**)
GMDR000295,What does the Greek medical root **xen(o)-** mean?,foreign> different
GMDR000296,What Greek medical root comes from the Greek **ξηρός (xērós)> dry**?,xer(o)-> xero- (meaning **dry> desert-like**)
GMDR000297,What does the Greek medical root **xer(o)-** mean?,dry> desert-like
GMDR000298,What Greek medical root comes from the Greek **ξῐ́φος (xíphos)> sword**?,xiph- (meaning **sword**)
GMDR000299,What does the Greek medical root **xiph-** mean?,sword
GMDR000300,What Greek medical root comes from the Greek **ζέω (zéō)> to boil> seethe> bubble**?,ze- (meaning **boil**)
GMDR000301,What does the Greek medical root **ze-** mean?,boil
GMDR000302,What Greek medical root comes from the Greek **ζῷον (zôion)> animal> beast**?,zo(o)-> zoo- (meaning **animal> animal life**)
GMDR000303,What does the Greek medical root **zo(o)-** mean?,animal> animal life
GMDR000304,What Greek medical root comes from the Greek **ζύμη (zúmē)> leaven> yeast**?,zym(o)-> zymo- (meaning **fermentation**)
GMDR000305,What does the Greek medical root **zym(o)-** mean?,fermentation
GMDR000306,Which of the following Greek medical roots implies **of or pertaining to nerves and the nervous system**? The choices are *neur-*> *necro-*> *neo-*> and *nephro-*.,neur-
GMDR000307,Which of the following Greek medical roots implies **death**? The choices are *neur-*> *necro-*> *neo-*> and *nephro-*.,necro-
GMDR000308,Which of the following Greek medical roots implies **new**? The choices are *neur-*> *necro-*> *neo-*> and *nephro-*.,neo-
GMDR000309,Which of the following Greek medical roots implies **of or pertaining to the kidney**? The choices are *neur-*> *necro-*> *neo-*> and *nephro-*.,nephro-
GMDR000310,Which of the following Greek medical roots implies **bone**? The choices are *oste-*> *oto-*> *ophthalmo-*> and *onycho-*.,oste-
GMDR000311,Which of the following Greek medical roots implies **of or pertaining to the ear**? The choices are *oste-*> *oto-*> *ophthalmo-*> and *onycho-*.,oto-
GMDR000312,Which of the following Greek medical roots implies **of or pertaining to the (eye)**? The choices are *oste-*> *oto-*> *ophthalmo-*> and *onycho-*.,ophthalmo-
GMDR000313,Which of the following Greek medical roots implies **of or pertaining to the nail (of a finger or toe)**? The choices are *oste-*> *oto-*> *ophthalmo-*> and *onycho-*.,onycho-
GMDR000314,Which of the following Greek medical roots implies **surgical repair> reconstruction**? The choices are *-plasty*> *-plegia*> *-plasia*> and *-plexy*.,-plasty
GMDR000315,Which of the following Greek medical roots implies **paralysis**? The choices are *-plasty*> *-plegia*> *-plasia*> and *-plexy*.,-plegia
GMDR000316,Which of the following Greek medical roots implies **formation> development**? The choices are *-plasty*> *-plegia*> *-plasia*> and *-plexy*.,-plasia
GMDR000317,Which of the following Greek medical roots implies **stroke or seizure**? The choices are *-plasty*> *-plegia*> *-plasia*> and *-plexy*.,-plexy
GMDR000318,Which of the following Greek medical roots implies **pus**? The choices are *py-*> *psych-*> *pseud-*> and *pyel-*.,py-
GMDR000319,Which of the following Greek medical roots implies **of or pertaining to the mind**? The choices are *py-*> *psych-*> *pseud-*> and *pyel-*.,psych-
GMDR000320,Which of the following Greek medical roots implies **denotes something false or fake**? The choices are *py-*> *psych-*> *pseud-*> and *pyel-*.,pseud-
GMDR000321,Which of the following Greek medical roots implies **pelvis**? The choices are *py-*> *psych-*> *pseud-*> and *pyel-*.,pyel-
GMDR000322,Which of the following Greek medical roots implies **hard**? The choices are *sclero-*> *-sclerosis*> *scolio-*> and *scoto-*.,sclero-
GMDR000323,Which of the following Greek medical roots implies **hardening**? The choices are *sclero-*> *-sclerosis*> *scolio-*> and *scoto-*.,-sclerosis
GMDR000324,Which of the following Greek medical roots implies **twisted**? The choices are *sclero-*> *-sclerosis*> *scolio-*> and *scoto-*.,scolio-
GMDR000325,Which of the following Greek medical roots implies **darkness**? The choices are *sclero-*> *-sclerosis*> *scolio-*> and *scoto-*.,scoto-
GMDR000326,Which of the following Greek medical roots implies **of or pertaining to hair> hair-like structure**? The choices are *trichi-*> *toxi-*> *tachy-*> and *trachea-*.,trichi-
GMDR000327,Which of the following Greek medical roots implies **toxin> poison**? The choices are *trichi-*> *toxi-*> *tachy-*> and *trachea-*.,toxi-
GMDR000328,Which of the following Greek medical roots implies **denoting something as fast> irregularly fast**? The choices are *trichi-*> *toxi-*> *tachy-*> and *trachea-*.,tachy-
GMDR000329,Which of the following Greek medical roots implies **trachea**? The choices are *trichi-*> *toxi-*> *tachy-*> and *trachea-*.,trachea-
GMDR000330,Which of the following Greek medical roots implies **of or pertaining to urine> the urinary system**? The choices are *ur-*> *xantho-*> *xero-*> and *zymo-*.,ur-
GMDR000331,Which of the following Greek medical roots implies **having a yellow color> especially an abnormally yellow color**? The choices are *ur-*> *xantho-*> *xero-*> and *zymo-*.,xantho-
GMDR000332,Which of the following Greek medical roots implies **dry> desert-like**? The choices are *ur-*> *xantho-*> *xero-*> and *zymo-*.,xero-
GMDR000333,Which of the following Greek medical roots implies **fermentation**? The choices are *ur-*> *xantho-*> *xero-*> and *zymo-*.,zymo-
GMDR000334,Which of the following Greek medical roots implies **thick**? The choices are *pachy-*> *pleur-*> *phyllo-*> and *-plasty*.,pachy-
GMDR000335,Which of the following Greek medical roots implies **of or pertaining to the ribs**? The choices are *pachy-*> *pleur-*> *phyllo-*> and *-plasty*.,pleur-
GMDR000336,Which of the following Greek medical roots implies **leaf-like**? The choices are *pachy-*> *pleur-*> *phyllo-*> and *-plasty*.,phyllo-
GMDR000337,Which of the following Greek medical roots implies **surgical repair> reconstruction**? The choices are *pachy-*> *pleur-*> *phyllo-*> and *-plasty*.,-plasty
GMDR000338,Which of the following Greek medical roots implies **heat**? The choices are *thermo-*> *therap-*> *thym-*> and *thyro-*.,thermo-
GMDR000339,Which of the following Greek medical roots implies **treatment**? The choices are *thermo-*> *therap-*> *thym-*> and *thyro-*.,therap-
GMDR000340,Which of the following Greek medical roots implies **emotions**? The choices are *thermo-*> *therap-*> *thym-*> and *thyro-*.,thym-
GMDR000341,Which of the following Greek medical roots implies **thyroid**? The choices are *thermo-*> *therap-*> *thym-*> and *thyro-*.,thyro-
GMDR000342,Which of the following Greek medical roots implies **toxin> poison**? The choices are *toxi-*> *-trop*> *-trophy*> and *ton-*.,toxi-
GMDR000343,Which of the following Greek medical roots implies **turned toward> with an orientation toward> having an affinity for> affecting**? The choices are *toxi-*> *-trop*> *-trophy*> and *ton-*.,-trop
GMDR000344,Which of the following Greek medical roots implies **nourishment> development**? The choices are *toxi-*> *-trop*> *-trophy*> and *ton-*.,-trophy
GMDR000345,Which of the following Greek medical roots implies **tone> tension> pressure**? The choices are *toxi-*> *-trop*> *-trophy*> and *ton-*.,ton-
GMDR000346,Which of the following Greek medical roots implies **split> cleft**? The choices are *schisto-*> *schizo-*> *sclero-*> and *sigmoido-*.,schisto-
GMDR000347,Which of the following Greek medical roots implies **denoting something "split" or "double-sided"**? The choices are *schisto-*> *schizo-*> *sclero-*> and *sigmoido-*.,schizo-
