GMDR000000,What Greek medical root comes from the Greek **ἀ-/ἀν- (a-/an-)> not> without**?,a-> an- (meaning **not> without (alpha privative)**)
GMDR000268,What Greek medical root comes from the Greek **κοῖλος (koîlos)**?,koil- (meaning **hollow**)
GMDR000269,What does the Greek medical root **koil-** mean?,hollow
GMDR000270,What Greek medical root comes from the Greek **κυφός (kuphós)> bent forward> stooping> hunchbacked**?,kyph- (meaning **humped**)
GMDR000271,What does the Greek medical root **kyph-** mean?,humped
GMDR000272,What Greek medical root comes from the Greek **λαπάρα (lapára)> flank**?,lapar(o)-> laparo- (meaning **of or pertaining to the abdominal wall> flank**)
GMDR000273,What does the Greek medical root **lapar(o)-** mean?,of or pertaining to the abdominal wall> flank
GMDR000274,What Greek medical root comes from the Greek **λᾰ́ρυγξ> (lárunx)> throat> gullet**?,laryng(o)-> laryngo- (meaning **of or pertaining to the larynx> the lower throat cavity where the voice box is**)
GMDR000275,What does the Greek medical root **laryng(o)-** mean?,of or pertaining to the larynx> the lower throat cavity where the voice box is
GMDR000276,What Greek medical root comes from the Greek **λεῖος (leîos)> smooth**?,lei(o)-> leio- (meaning **smooth**)
GMDR000277,What does the Greek medical root **lei(o)-** mean?,smooth
GMDR000278,What Greek medical root comes from the Greek **λῆψις (lêpsis)> seizure**?,-lepsis> -lepsy (meaning **attack> seizure**)
GMDR000279,What does the Greek medical root **-lepsis> -lepsy** mean?,attack> seizure
GMDR000280,What Greek medical root comes from the Greek **λεπτός (leptós)> thin> lean**?,lept(o)-> lepto- (meaning **light> slender**)
GMDR000281,What does the Greek medical root **lept(o)-** mean?,light> slender
GMDR000282,What Greek medical root comes from the Greek **λευκός (leukós)> white> bright> pale**?,leuc(o)-> leuk(o)-> leuco- (meaning **denoting a white color**)
GMDR000283,What does the Greek medical root **leuc(o)-> leuk(o)-** mean?,denoting a white color
GMDR000284,What Greek medical root comes from the Greek **λίπος (lípos)> fat> lard**?,lip(o)-> lipo- (meaning **fat**)
GMDR000285,What does the Greek medical root **lip(o)-** mean?,fat
GMDR000286,What Greek medical root comes from the Greek **Λισσός (Lissós)> smooth**?,liss(os)-> lissos- (meaning **smooth**)
GMDR000287,What does the Greek medical root **liss(os)-** mean?,smooth
GMDR000288,What Greek medical root comes from the Greek **λῐ́θος (líthos)**?,lith(o)-> litho- (meaning **stone> calculus**)
GMDR000289,What does the Greek medical root **lith(o)-** mean?,stone> calculus
GMDR000290,What Greek medical root comes from the Greek **λόγος (lógos)**?,log(o)-> logo- (meaning **speech**)
GMDR000291,What does the Greek medical root **log(o)-** mean?,speech
GMDR000292,What Greek medical root comes from the Greek **λογιστής (logistḗs)> studier> practitioner (lit.> accountant)**?,-logist (meaning **denotes someone who studies a certain field (the field of ------logy); a specialist; one who treats**)
GMDR000293,What does the Greek medical root **-logist** mean?,denotes someone who studies a certain field (the field of ------logy); a specialist; one who treats
GMDR000294,What Greek medical root comes from the Greek **-λογῐ́ᾱ (-logíā) base noun for the study of something**?,-logy (meaning **denotes the academic study or practice of a certain field; the study of**)
GMDR000295,What does the Greek medical root **-logy** mean?,denotes the academic study or practice of a certain field; the study of
GMDR000296,What Greek medical root comes from the Greek **λῠ́σῐς (lúsis)> loosen> release> + -ic**?,lys(o)-> -lytic> lyso- (meaning **dissolution**)
GMDR000297,What does the Greek medical root **lys(o)-> -lytic** mean?,dissolution
GMDR000298,What Greek medical root comes from the Greek **λῠ́σῐς (lúsis)> loosen> release**?,-lysis (meaning **destruction> separation**)
GMDR000299,What does the Greek medical root **-lysis** mean?,destruction> separation
GMDR000300,What Greek medical root comes from the Greek **μᾰκρός (makrós)> long> tall**?,macr(o)-> macro- (meaning **large> long**)
GMDR000301,What does the Greek medical root **macr(o)-** mean?,large> long
GMDR000302,What Greek medical root comes from the Greek **μαλακία (malakía)> soft> weak> self-indulgent**?,-malacia (meaning **softening**)
GMDR000303,What does the Greek medical root **-malacia** mean?,softening
GMDR000304,What Greek medical root comes from the Greek **μαστός (mastós)> breast> woman's breast> man's pectoral muscle**?,mast(o)-> masto- (meaning **of or pertaining to the breast**)
GMDR000305,What does the Greek medical root **mast(o)-** mean?,of or pertaining to the breast
GMDR000306,What Greek medical root comes from the Greek **μέγᾰς (mégas)> big> large> great> mighty**?,meg(a)-> megal(o)-> -megaly> mega- (meaning **enlargement> million**)
GMDR000307,What does the Greek medical root **meg(a)-> megal(o)-> -megaly** mean?,enlargement> million
GMDR000308,What Greek medical root comes from the Greek **μέλᾱς> μελανο- (mélās> melano-)> black> dark**?,melan(o)-> melano- (meaning **having a black color**)
GMDR000309,What does the Greek medical root **melan(o)-** mean?,having a black color
GMDR000310,What Greek medical root comes from the Greek **μέλος (mélos)> part of a body> limb> member**?,melos (meaning **extremity**)
GMDR000311,What does the Greek medical root **melos** mean?,extremity
GMDR000312,What Greek medical root comes from the Greek **μήν (mḗn)> month**?,men- (meaning **month> menstrual cycle**)
GMDR000313,What does the Greek medical root **men-** mean?,month> menstrual cycle
GMDR000314,What Greek medical root comes from the Greek **μῆνῐγξ (mêninx)**?,mening(o)-> meningo- (meaning **membrane**)
GMDR000315,What does the Greek medical root **mening(o)-** mean?,membrane
GMDR000316,What Greek medical root comes from the Greek **μέρος (méros)> part> component> region**?,mer(o)-> mero- (meaning **part**)
GMDR000317,What does the Greek medical root **mer(o)-** mean?,part
GMDR000318,What Greek medical root comes from the Greek **μέσος (mésos)> middle> between> half**?,mes- (meaning **middle**)
GMDR000319,What does the Greek medical root **mes-** mean?,middle
GMDR000320,What Greek medical root comes from the Greek **μετᾰ́ (metá)> with> among> along with> in common with**?,met-> meta- (meaning **after> beside> beyond or change**)
GMDR000321,What does the Greek medical root **met-> meta-** mean?,after> beside> beyond or change
GMDR000322,What Greek medical root comes from the Greek **μέτρον (métron)> measure or property> something used to measure**?,-meter (meaning **instrument used to measure or count**)
GMDR000323,What does the Greek medical root **-meter** mean?,instrument used to measure or count
GMDR000324,What Greek medical root comes from the Greek **μήτρᾱ (mḗtrā)> womb> uterus**?,metr- (meaning **pertaining to conditions or instruments of the uterus**)
GMDR000325,What does the Greek medical root **metr-** mean?,pertaining to conditions or instruments of the uterus
GMDR000326,What Greek medical root comes from the Greek **μέτρον (métron)**?,-metry (meaning **process of measuring> -meter + -y (see -meter)**)
GMDR000327,What does the Greek medical root **-metry** mean?,process of measuring> -meter + -y (see -meter)
GMDR000328,What Greek medical root comes from the Greek **μῑκρός (mīkrós)> small**?,micr- (meaning **millionth; denoting something as small> relating to smallness**)
GMDR000329,What does the Greek medical root **micr-** mean?,millionth; denoting something as small> relating to smallness
GMDR000330,What Greek medical root comes from the Greek **μονός (monós)**?,mon- (meaning **single**)
GMDR000331,What does the Greek medical root **mon-** mean?,single
GMDR000332,What Greek medical root comes from the Greek **μορφή (morphḗ)**?,morph- (meaning **form> shape**)
GMDR000333,What does the Greek medical root **morph-** mean?,form> shape
GMDR000334,What Greek medical root comes from the Greek **μῦς> μυ- (mûs> mu-)> muscle> mouse> mussel**?,my(o)-> myo- (meaning **of or relating to muscle**)
GMDR000335,What does the Greek medical root **my(o)-** mean?,of or relating to muscle
GMDR000336,What Greek medical root comes from the Greek **μύκης> μυκητ- (múkēs> mukēt-)> mushroom or fungus**?,myc(o)-> myco- (meaning **fungus**)
GMDR000337,What does the Greek medical root **myc(o)-** mean?,fungus
GMDR000338,What Greek medical root comes from the Greek **μυελός (muelós)> marrow> bone-marrow**?,myel(o)-> myelo- (meaning **of or relating to bone marrow or the spinal cord**)
GMDR000339,What does the Greek medical root **myel(o)-** mean?,of or relating to bone marrow or the spinal cord
GMDR000340,What Greek medical root comes from the Greek **μῠ́λη (múlē> mill> grind> molars**?,myl(o)-> mylo- (meaning **of or relating to molar teeth or the lower jaw**)
GMDR000341,What does the Greek medical root **myl(o)-** mean?,of or relating to molar teeth or the lower jaw
GMDR000342,What Greek medical root comes from the Greek **μῡρῐ́ος (mūríos)> innumerable> countless> infinite**?,myri- (meaning **ten thousand**)
GMDR000343,What does the Greek medical root **myri-** mean?,ten thousand
GMDR000344,What Greek medical root comes from the Greek **μύξᾰ (múxa)> mucus> nasal discharge**?,myx(o)-> myxo- (meaning **mucus**)
GMDR000345,What does the Greek medical root **myx(o)-** mean?,mucus
GMDR000346,What Greek medical root comes from the Greek **οἰσοφᾰ́γος (oisophágos)**?,-esophageal> -esophago-> -oesophageal> oesophago- (Brit.) (meaning **gullet**)
GMDR000347,What does the Greek medical root **-esophageal> -esophago-> -oesophageal> oesophago- (Brit.)** mean?,gullet
GMDR000348,Which of the following Greek medical roots implies **not> without (alpha privative)**? The choices are *a-*> *acr-*> *ana-*> and *anti-*.,a-
GMDR000349,Which of the following Greek medical roots implies **extremity> topmost**? The choices are *a-*> *acr-*> *ana-*> and *anti-*.,acr-
GMDR000350,Which of the following Greek medical roots implies **back> again> up**? The choices are *a-*> *acr-*> *ana-*> and *anti-*.,ana-
GMDR000351,Which of the following Greek medical roots implies **describing something as 'against' or 'opposed to' another**? The choices are *a-*> *acr-*> *ana-*> and *anti-*.,anti-
GMDR000352,Which of the following Greek medical roots implies **thorn or spine**? The choices are *acanth-*> *acr-*> *acou-*> and *aero-*.,acanth-
GMDR000353,Which of the following Greek medical roots implies **extremity> topmost**? The choices are *acanth-*> *acr-*> *acou-*> and *aero-*.,acr-
GMDR000354,Which of the following Greek medical roots implies **of or relating to hearing**? The choices are *acanth-*> *acr-*> *acou-*> and *aero-*.,acou-
GMDR000355,Which of the following Greek medical roots implies **air> gas**? The choices are *acanth-*> *acr-*> *acou-*> and *aero-*.,aero-
GMDR000356,Which of the following Greek medical roots implies **of or relating to a gland**? The choices are *aden-*> *acr-*> *acou-*> and *aero-*.,aden-
GMDR000357,Which of the following Greek medical roots implies **extremity> topmost**? The choices are *aden-*> *acr-*> *acou-*> and *aero-*.,acr-
GMDR000358,Which of the following Greek medical roots implies **of or relating to hearing**? The choices are *aden-*> *acr-*> *acou-*> and *aero-*.,acou-
GMDR000359,Which of the following Greek medical roots implies **air> gas**? The choices are *aden-*> *acr-*> *acou-*> and *aero-*.,aero-
GMDR000360,Which of the following Greek medical roots implies **thorn or spine**? The choices are *acanth-*> *aden-*> *acou-*> and *aero-*.,acanth-
GMDR000361,Which of the following Greek medical roots implies **of or relating to a gland**? The choices are *acanth-*> *aden-*> *acou-*> and *aero-*.,aden-
GMDR000362,Which of the following Greek medical roots implies **of or relating to hearing**? The choices are *acanth-*> *aden-*> *acou-*> and *aero-*.,acou-
GMDR000363,Which of the following Greek medical roots implies **air> gas**? The choices are *acanth-*> *aden-*> *acou-*> and *aero-*.,aero-
GMDR000364,Which of the following Greek medical roots implies **thorn or spine**? The choices are *acanth-*> *acr-*> *aden-*> and *aero-*.,acanth-
GMDR000365,Which of the following Greek medical roots implies **extremity> topmost**? The choices are *acanth-*> *acr-*> *aden-*> and *aero-*.,acr-
GMDR000366,Which of the following Greek medical roots implies **of or relating to a gland**? The choices are *acanth-*> *acr-*> *aden-*> and *aero-*.,aden-
GMDR000367,Which of the following Greek medical roots implies **air> gas**? The choices are *acanth-*> *acr-*> *aden-*> and *aero-*.,aero-
GMDR000368,Which of the following Greek medical roots implies **thorn or spine**? The choices are *acanth-*> *acr-*> *acou-*> and *aden-*.,acanth-
GMDR000369,Which of the following Greek medical roots implies **extremity> topmost**? The choices are *acanth-*> *acr-*> *acou-*> and *aden-*.,acr-
